x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,D,U
148.05,6.21,2.0,0.73,0.06,0.01,3.79,0.81,1.11,0.11,26.0,1512.66,90.0,32.0,2.0,3.0,756.0,11.0,0.31,0.0,936.0,0.11570740324393768
494.62,9.0,5.0,0.73,0.05,0.03,3.33,0.81,0.85,0.22,6.0,5887.49,60.0,9.0,3.0,2.0,801.0,11.0,0.91,0.0,348.0,0.16016166281755195
254.3,6.12,1.0,0.83,0.06,0.01,1.49,0.68,0.91,1.0,18.0,7858.74,45.0,41.0,2.0,0.0,250.0,10.0,0.05,0.0,988.0,0.07928475033738189
359.72,6.69,25.0,0.73,0.09,0.0,0.58,0.7,0.81,0.81,41.0,2809.29,90.0,45.0,2.0,1.0,334.0,11.0,0.36,0.0,949.0,0.14797468354430376
113.25,5.67,5.0,0.89,0.1,0.02,4.16,0.96,0.95,0.35,6.0,8456.4,30.0,24.0,0.0,3.0,384.0,6.0,0.67,0.0,32.0,0.15523255813953488
268.52,1.46,6.0,0.74,0.06,0.01,3.37,0.94,1.0,0.54,41.0,7719.52,15.0,58.0,1.0,3.0,934.0,5.0,0.89,0.0,359.0,0.1591762013729977
62.39,3.1,2.0,0.86,0.08,0.04,0.03,0.6,1.18,0.42,25.0,4912.33,15.0,13.0,0.0,1.0,754.0,10.0,0.07,1.0,858.0,0.6750456016475435
277.45,5.43,26.0,0.7,0.01,0.01,3.14,0.95,1.01,0.04,48.0,1275.29,45.0,38.0,0.0,1.0,138.0,8.0,0.66,0.0,75.0,0.16739130434782604
483.81,3.79,26.0,0.79,0.02,0.02,4.05,0.61,1.11,0.78,24.0,9704.06,15.0,30.0,1.0,0.0,962.0,11.0,0.49,0.0,404.0,0.1533069306930693
222.89,2.64,1.0,0.9,0.07,0.03,2.95,0.78,0.91,0.72,30.0,6279.88,15.0,22.0,1.0,2.0,132.0,4.0,0.69,0.0,442.0,0.06328197491265249
67.55,5.54,4.0,0.85,0.04,0.01,2.12,0.63,0.86,0.41,23.0,5219.27,60.0,59.0,0.0,0.0,658.0,8.0,0.32,0.0,983.0,0.1750684717114015
63.93,3.91,7.0,0.99,0.04,0.02,2.92,0.99,1.12,0.85,45.0,8865.95,90.0,30.0,3.0,2.0,877.0,11.0,0.71,1.0,579.0,0.24244897959183673
224.59,3.32,22.0,0.96,0.03,0.04,3.1,0.99,0.9,0.53,43.0,4271.43,60.0,10.0,2.0,3.0,473.0,3.0,0.18,1.0,38.0,0.2271219512195122
122.01,5.18,26.0,0.81,0.06,0.01,3.2,0.84,1.15,0.07,8.0,5680.05,60.0,51.0,3.0,3.0,536.0,7.0,0.78,1.0,92.0,0.18128571428571427
60.51,2.2,1.0,0.71,0.02,0.0,4.84,0.76,0.87,0.26,49.0,8598.29,15.0,38.0,2.0,1.0,851.0,12.0,0.75,1.0,485.0,0.11914383561643835
390.3,9.35,1.0,0.95,0.06,0.02,0.89,0.8,1.14,0.46,9.0,3990.42,90.0,48.0,3.0,0.0,238.0,5.0,0.95,1.0,444.0,0.2532699366032699
256.34,8.81,8.0,0.97,0.02,0.02,3.12,0.9,1.11,0.1,6.0,7746.68,15.0,40.0,1.0,0.0,153.0,12.0,0.17,1.0,650.0,0.054309858103061985
180.16,7.37,20.0,0.95,0.01,0.03,0.94,0.69,1.04,0.57,33.0,2635.76,15.0,25.0,3.0,1.0,751.0,5.0,0.72,1.0,142.0,0.48479381443298974
455.04,1.96,16.0,0.74,0.03,0.02,1.05,0.78,1.14,0.12,33.0,7053.41,60.0,20.0,0.0,0.0,185.0,6.0,0.32,0.0,124.0,0.35014634146341467
102.26,7.98,21.0,1.0,0.02,0.04,3.35,0.89,0.93,0.2,45.0,5153.31,30.0,44.0,2.0,3.0,813.0,12.0,0.28,0.0,43.0,0.2252873563218391
480.16,8.27,13.0,0.78,0.09,0.0,4.58,0.76,0.87,0.89,7.0,1732.58,30.0,19.0,2.0,3.0,767.0,5.0,0.4,1.0,646.0,0.12720430107526884
191.29,7.91,23.0,0.92,0.01,0.02,0.8,0.61,0.86,1.0,42.0,1446.47,60.0,28.0,3.0,1.0,62.0,1.0,0.29,0.0,87.0,0.36059770114942535
449.78,2.03,24.0,0.97,0.02,0.02,4.81,0.8,0.91,0.55,18.0,4631.11,60.0,37.0,1.0,1.0,344.0,9.0,0.25,0.0,284.0,0.16361445783132533
321.32,6.8,26.0,0.77,0.05,0.03,1.6,0.89,0.98,0.62,6.0,7137.39,15.0,50.0,0.0,2.0,908.0,11.0,0.77,1.0,353.0,0.2813461538461538
422.02,8.51,23.0,0.97,0.05,0.05,1.96,0.99,1.15,0.8,45.0,6072.63,90.0,50.0,1.0,3.0,668.0,4.0,0.7,1.0,689.0,0.301828933432707
492.81,6.2,18.0,0.79,0.0,0.03,0.77,0.61,0.84,0.7,37.0,8561.78,15.0,36.0,0.0,3.0,562.0,5.0,0.11,0.0,90.0,0.44632768361581926
179.78,6.82,20.0,0.99,0.0,0.05,3.08,0.82,1.17,0.18,21.0,3957.65,15.0,29.0,0.0,3.0,302.0,1.0,0.56,1.0,971.0,0.07546798327982068
482.51,5.13,10.0,0.78,0.1,0.02,2.98,0.78,1.17,0.41,26.0,8452.06,45.0,18.0,0.0,3.0,249.0,3.0,0.33,1.0,616.0,0.07129723291783593
225.27,5.76,12.0,0.99,0.07,0.0,2.21,0.7,1.09,0.54,15.0,466.58,15.0,49.0,3.0,3.0,452.0,3.0,0.97,0.0,730.0,0.17759416207911916
223.48,1.31,1.0,0.72,0.04,0.01,2.38,0.86,1.16,0.36,44.0,3721.47,90.0,20.0,0.0,2.0,716.0,8.0,0.43,1.0,969.0,0.15110410903695018
203.17,6.75,10.0,0.91,0.05,0.02,3.11,0.67,1.11,0.18,30.0,822.53,15.0,42.0,0.0,1.0,145.0,11.0,0.04,1.0,81.0,0.21034063260340635
293.63,1.73,9.0,0.86,0.03,0.02,2.92,0.71,1.01,0.74,11.0,9200.52,60.0,51.0,0.0,1.0,609.0,8.0,0.33,1.0,154.0,0.2128061224489796
119.37,4.92,3.0,0.84,0.03,0.0,1.87,0.91,1.04,0.2,8.0,4805.59,90.0,14.0,2.0,0.0,791.0,9.0,0.31,0.0,47.0,0.2839024390243902
299.17,3.63,28.0,0.77,0.06,0.02,4.42,0.78,1.05,0.26,5.0,3229.95,60.0,30.0,2.0,3.0,775.0,10.0,0.01,0.0,483.0,0.13354243542435423
293.77,5.91,19.0,0.91,0.09,0.02,3.34,1.0,0.85,0.29,8.0,4975.63,45.0,9.0,3.0,3.0,710.0,7.0,0.49,1.0,180.0,0.19080645161290324
392.86,2.2,26.0,0.76,0.02,0.01,1.03,0.75,0.88,0.16,5.0,5375.18,45.0,20.0,3.0,1.0,812.0,6.0,0.91,1.0,49.0,0.36689655172413793
425.14,7.22,9.0,0.87,0.08,0.01,1.6,0.79,1.01,0.85,10.0,8477.7,90.0,57.0,2.0,3.0,921.0,8.0,0.8,0.0,182.0,0.3078461538461538
248.2,8.16,10.0,0.78,0.01,0.04,3.94,0.72,0.85,0.61,15.0,5470.03,30.0,56.0,2.0,3.0,80.0,3.0,0.68,1.0,433.0,0.02888051537620032
186.05,2.47,19.0,0.99,0.02,0.02,0.52,0.69,1.19,0.83,38.0,4370.68,30.0,17.0,0.0,3.0,754.0,10.0,0.34,0.0,208.0,0.6382894736842105
166.7,1.94,16.0,0.71,0.0,0.04,3.75,0.97,1.0,0.49,3.0,9617.41,90.0,51.0,2.0,1.0,940.0,10.0,0.23,0.0,897.0,0.1494736842105263
137.58,2.31,24.0,0.76,0.01,0.03,1.79,0.9,0.95,0.52,41.0,9688.73,90.0,44.0,3.0,0.0,17.0,10.0,0.34,0.0,865.0,0.005300018646280067
75.94,8.89,18.0,0.77,0.09,0.02,2.76,0.73,0.86,0.62,10.0,480.33,60.0,34.0,3.0,1.0,965.0,8.0,0.12,0.0,231.0,0.1863563829787234
204.1,5.75,14.0,0.82,0.05,0.01,1.4,0.88,0.97,0.37,7.0,7097.77,45.0,29.0,0.0,3.0,789.0,3.0,0.1,0.0,611.0,0.32458333333333333
171.61,5.21,29.0,0.77,0.01,0.02,4.93,0.99,0.92,0.5,24.0,3780.4,90.0,24.0,1.0,1.0,442.0,2.0,0.57,0.0,807.0,0.07040766814822245
484.89,1.96,3.0,0.85,0.1,0.03,4.53,0.63,0.84,0.55,26.0,6784.48,15.0,26.0,1.0,2.0,887.0,9.0,0.81,0.0,684.0,0.1383363471971067
300.97,6.85,2.0,0.96,0.09,0.02,4.64,0.71,1.19,0.95,34.0,6405.53,60.0,39.0,2.0,3.0,345.0,1.0,0.1,0.0,459.0,0.11642330691141706
206.27,8.81,1.0,0.91,0.08,0.01,0.92,0.68,0.91,0.88,8.0,3368.03,45.0,8.0,0.0,1.0,636.0,10.0,0.34,0.0,437.0,0.4360416666666667
311.21,8.45,18.0,0.87,0.09,0.01,4.21,0.95,1.08,0.13,39.0,9867.92,60.0,45.0,2.0,1.0,845.0,10.0,0.12,1.0,909.0,0.14125887636748322
112.64,6.63,24.0,0.73,0.02,0.04,2.68,0.67,0.84,0.04,5.0,3635.38,45.0,43.0,0.0,0.0,428.0,2.0,0.31,1.0,457.0,0.18206593092950238
249.82,1.68,9.0,0.91,0.08,0.02,3.54,0.72,1.17,0.68,36.0,6356.62,15.0,32.0,2.0,3.0,310.0,7.0,0.83,0.0,654.0,0.0874092335879508
331.81,2.01,13.0,0.75,0.07,0.03,1.09,0.82,1.04,0.05,43.0,8152.53,45.0,57.0,3.0,2.0,818.0,1.0,0.03,1.0,441.0,0.333732057416268
270.0,1.44,2.0,0.94,0.09,0.02,3.56,0.85,1.06,0.06,26.0,1540.1,60.0,8.0,3.0,2.0,246.0,12.0,0.65,1.0,331.0,0.13941564636667197
230.8,3.32,7.0,0.78,0.08,0.04,4.57,0.92,1.11,0.16,10.0,3075.63,45.0,9.0,1.0,3.0,838.0,5.0,0.06,0.0,872.0,0.12380972773541087
497.23,2.22,16.0,0.83,0.03,0.03,1.34,0.76,1.04,0.35,33.0,2069.83,60.0,26.0,1.0,1.0,597.0,12.0,0.43,0.0,804.0,0.2554772611302462
446.14,3.34,21.0,0.81,0.08,0.02,1.17,0.81,0.83,0.43,36.0,7840.04,90.0,16.0,2.0,2.0,515.0,9.0,0.47,0.0,161.0,0.343410138248848
330.53,4.47,19.0,0.96,0.03,0.05,0.52,0.99,0.97,0.52,31.0,8031.96,15.0,48.0,3.0,3.0,990.0,9.0,0.4,1.0,833.0,0.6126315789473684
306.22,9.49,25.0,0.74,0.03,0.04,1.33,0.72,0.9,0.99,38.0,2633.84,60.0,27.0,2.0,2.0,408.0,11.0,0.64,0.0,54.0,0.308068669527897
329.3,6.49,15.0,0.87,0.01,0.01,2.68,0.7,0.99,0.39,25.0,140.89,30.0,46.0,3.0,3.0,620.0,4.0,0.97,0.0,333.0,0.23404891304347825
140.59,8.51,22.0,0.74,0.09,0.01,4.16,0.88,0.96,0.24,45.0,4291.17,30.0,15.0,0.0,2.0,332.0,10.0,0.27,1.0,421.0,0.10291517059787511
227.81,7.39,11.0,0.91,0.03,0.04,1.39,0.91,1.13,0.58,13.0,6902.66,45.0,8.0,3.0,0.0,964.0,2.0,0.61,1.0,270.0,0.3693305439330544
67.76,2.01,1.0,0.97,0.05,0.04,3.11,0.77,0.9,0.22,1.0,6262.77,90.0,34.0,1.0,3.0,11.0,9.0,0.35,1.0,228.0,0.010817112733171128
264.0,7.62,21.0,0.83,0.04,0.03,2.4,0.69,0.88,0.94,36.0,4512.43,90.0,9.0,3.0,0.0,643.0,11.0,1.0,0.0,629.0,0.23435294117647057
294.36,3.48,7.0,0.85,0.1,0.03,1.44,0.91,1.18,0.26,36.0,3089.22,30.0,22.0,2.0,3.0,911.0,4.0,0.95,1.0,56.0,0.3135245901639344
152.49,6.75,20.0,0.98,0.03,0.03,2.55,0.87,1.18,0.99,24.0,4796.43,45.0,10.0,0.0,2.0,194.0,3.0,0.09,0.0,654.0,0.07943162337942025
483.81,4.07,8.0,0.86,0.08,0.02,0.84,0.95,1.2,0.42,27.0,249.52,90.0,29.0,1.0,2.0,25.0,3.0,0.97,1.0,782.0,0.01374680306905371
459.25,9.98,10.0,0.85,0.09,0.03,3.2,0.94,1.03,0.81,18.0,831.32,90.0,36.0,0.0,1.0,288.0,7.0,0.74,1.0,697.0,0.07609756097560975
374.96,3.37,5.0,0.87,0.04,0.01,0.58,0.68,0.85,0.65,47.0,1710.5,45.0,44.0,1.0,2.0,360.0,12.0,0.99,1.0,642.0,0.2964154737962853
290.02,3.51,9.0,0.91,0.04,0.05,3.65,0.93,1.15,0.93,15.0,6291.51,60.0,19.0,1.0,0.0,379.0,2.0,0.77,1.0,850.0,0.08376834914611005
441.49,9.38,25.0,0.73,0.07,0.04,0.89,0.67,0.86,0.63,17.0,2266.11,30.0,12.0,0.0,1.0,562.0,5.0,0.13,0.0,312.0,0.35920634920634914
108.79,1.22,25.0,0.95,0.09,0.03,4.99,0.95,0.86,0.58,29.0,4291.45,90.0,16.0,0.0,0.0,935.0,2.0,0.75,1.0,199.0,0.14432387312186978
405.73,7.27,1.0,0.83,0.08,0.02,4.12,0.91,0.88,0.65,5.0,6251.97,60.0,23.0,3.0,0.0,972.0,7.0,0.73,0.0,932.0,0.149140625
106.17,7.53,2.0,0.72,0.02,0.01,1.72,0.83,1.06,0.79,11.0,8322.71,60.0,14.0,3.0,0.0,896.0,7.0,0.17,0.0,781.0,0.2594117647058824
407.39,8.53,19.0,0.94,0.09,0.02,2.13,0.86,0.84,0.9,16.0,5541.6,60.0,15.0,1.0,0.0,387.0,3.0,0.75,0.0,698.0,0.151523659565898
174.1,9.77,14.0,0.81,0.04,0.03,1.3,0.64,1.11,0.27,34.0,1853.55,60.0,40.0,3.0,0.0,64.0,3.0,0.67,0.0,993.0,0.02179009588861159
444.69,9.78,20.0,0.73,0.06,0.03,3.84,0.62,0.82,0.2,17.0,9522.22,15.0,23.0,3.0,3.0,217.0,8.0,0.99,0.0,868.0,0.03544421487603305
474.82,1.59,10.0,0.89,0.08,0.02,1.9,0.73,0.84,0.03,33.0,991.15,15.0,58.0,1.0,3.0,141.0,7.0,0.62,0.0,586.0,0.06793621278098154
116.96,8.4,9.0,0.96,0.02,0.03,3.78,0.93,0.97,0.37,49.0,3734.48,45.0,49.0,3.0,1.0,375.0,4.0,0.41,1.0,873.0,0.08454470948539879
258.2,6.82,10.0,0.97,0.08,0.04,0.09,0.79,0.95,0.85,31.0,9221.11,30.0,56.0,0.0,0.0,365.0,2.0,0.95,0.0,345.0,0.8187155963302751
491.44,6.83,29.0,0.99,0.06,0.0,0.68,0.69,1.2,0.07,18.0,6063.1,45.0,28.0,2.0,3.0,805.0,12.0,0.63,1.0,864.0,0.5161024305555555
267.53,2.16,6.0,0.96,0.09,0.02,1.82,0.93,1.19,0.54,25.0,6660.26,15.0,9.0,0.0,2.0,187.0,3.0,0.35,1.0,229.0,0.25297036142339496
438.6,6.85,17.0,0.7,0.02,0.04,0.54,0.69,0.88,0.69,5.0,3086.76,45.0,47.0,2.0,1.0,251.0,11.0,0.02,0.0,838.0,0.13342373616836622
314.93,9.84,28.0,0.81,0.04,0.03,3.01,0.93,1.18,0.84,30.0,877.53,45.0,46.0,0.0,3.0,763.0,11.0,0.76,1.0,669.0,0.19391521197007483
218.9,9.21,25.0,0.95,0.08,0.03,0.25,0.78,1.08,0.58,45.0,3721.03,60.0,35.0,2.0,2.0,293.0,11.0,0.12,0.0,986.0,0.20777444219066937
178.6,4.95,6.0,0.81,0.0,0.03,4.3,0.79,0.96,0.19,23.0,4081.36,90.0,45.0,2.0,1.0,644.0,3.0,0.92,1.0,621.0,0.1528301886792453
141.45,1.36,4.0,0.88,0.01,0.05,3.81,0.71,1.1,0.96,38.0,2775.7,15.0,33.0,3.0,2.0,446.0,5.0,0.96,0.0,128.0,0.1811226611226611
392.81,4.26,20.0,0.88,0.1,0.0,1.08,0.96,1.16,0.09,45.0,2233.31,15.0,45.0,1.0,0.0,972.0,7.0,0.24,0.0,630.0,0.38076923076923075
223.94,8.44,3.0,0.81,0.03,0.02,2.42,0.64,0.87,0.77,18.0,3619.54,45.0,59.0,0.0,2.0,803.0,4.0,0.11,1.0,913.0,0.2020577045022194
280.07,7.31,23.0,0.97,0.1,0.0,2.26,0.66,0.88,0.09,32.0,6430.23,90.0,46.0,3.0,0.0,688.0,1.0,0.6,0.0,91.0,0.2677914110429448
271.55,5.13,19.0,0.85,0.02,0.01,3.62,0.85,0.96,0.14,30.0,9495.44,45.0,58.0,0.0,1.0,534.0,3.0,0.21,0.0,22.0,0.1803030303030303
309.78,1.5,18.0,0.84,0.04,0.02,2.01,0.94,0.87,0.9,29.0,7067.43,30.0,43.0,0.0,0.0,80.0,3.0,0.54,1.0,978.0,0.021914681124268795
439.51,4.84,26.0,1.0,0.08,0.01,0.16,0.64,0.94,0.75,36.0,7818.07,15.0,9.0,2.0,2.0,63.0,1.0,0.41,0.0,942.0,0.05304195036239842
491.33,5.22,24.0,0.85,0.07,0.05,1.37,0.89,1.06,0.37,9.0,3130.06,60.0,25.0,2.0,0.0,22.0,8.0,0.79,1.0,487.0,0.015067709822472903
233.41,9.36,4.0,0.75,0.06,0.05,2.33,0.9,1.13,0.64,23.0,1136.46,60.0,40.0,1.0,0.0,385.0,4.0,1.0,0.0,308.0,0.21171171171171171
422.38,6.77,8.0,0.85,0.05,0.02,4.87,0.83,0.92,0.46,3.0,2985.98,60.0,20.0,2.0,1.0,580.0,5.0,0.46,1.0,101.0,0.13756388415672913
394.04,3.8,17.0,0.94,0.08,0.03,4.41,0.79,0.91,0.07,22.0,4086.28,15.0,27.0,0.0,0.0,269.0,3.0,0.69,0.0,759.0,0.056653783677813256
308.09,5.73,5.0,0.93,0.02,0.03,0.91,0.73,1.11,0.72,40.0,6929.83,15.0,8.0,2.0,3.0,89.0,4.0,0.34,1.0,705.0,0.06023883257212877
480.22,1.59,13.0,0.94,0.04,0.04,3.62,0.74,0.95,0.76,45.0,9399.65,60.0,16.0,3.0,1.0,962.0,1.0,0.86,0.0,699.0,0.1953246753246753
140.21,9.75,25.0,0.91,0.02,0.03,4.68,0.87,1.13,0.88,31.0,8112.0,15.0,58.0,3.0,2.0,485.0,4.0,0.04,0.0,731.0,0.10417019903277394
99.17,4.24,1.0,0.78,0.06,0.0,0.04,0.63,1.2,0.54,22.0,2737.36,60.0,48.0,2.0,1.0,69.0,2.0,0.49,0.0,285.0,0.17068421052631577
434.28,5.3,27.0,0.96,0.03,0.04,3.6,0.83,1.19,0.67,11.0,8220.98,30.0,23.0,1.0,2.0,56.0,10.0,0.18,1.0,313.0,0.036218363661619665
247.62,4.2,13.0,0.97,0.03,0.04,2.3,0.71,1.07,0.44,42.0,4176.29,30.0,8.0,2.0,2.0,854.0,6.0,0.18,0.0,877.0,0.2776436888842818
431.14,7.14,4.0,0.76,0.05,0.03,3.4,0.79,0.95,0.32,43.0,1836.84,30.0,33.0,3.0,0.0,499.0,2.0,0.53,0.0,796.0,0.10286603471904979
451.89,6.96,22.0,0.74,0.0,0.05,3.03,0.82,0.83,0.41,3.0,4666.41,45.0,7.0,0.0,1.0,723.0,9.0,0.31,1.0,846.0,0.15692589268430038
78.11,7.44,26.0,0.99,0.01,0.05,4.92,0.95,1.1,0.91,14.0,5675.88,45.0,56.0,0.0,2.0,782.0,2.0,0.46,1.0,282.0,0.16555743243243243
447.56,3.41,24.0,0.96,0.07,0.03,1.44,0.83,1.19,0.16,46.0,7657.71,90.0,42.0,0.0,3.0,45.0,4.0,0.31,0.0,421.0,0.03911062653323469
251.74,3.84,14.0,0.97,0.04,0.03,3.93,0.69,0.83,0.25,19.0,3563.98,90.0,39.0,3.0,0.0,540.0,4.0,0.46,1.0,45.0,0.1888843813387424
279.69,2.13,3.0,0.97,0.09,0.05,1.17,0.63,0.8,0.61,31.0,1553.12,90.0,28.0,3.0,0.0,265.0,12.0,0.29,0.0,431.0,0.25010478257615454
331.97,6.9,5.0,0.86,0.07,0.01,2.18,0.85,1.13,0.12,36.0,1034.1,30.0,55.0,0.0,2.0,295.0,11.0,0.8,1.0,487.0,0.15235171051102245
466.87,1.36,7.0,0.89,0.0,0.02,4.88,0.82,0.84,0.89,32.0,1213.22,30.0,41.0,1.0,3.0,376.0,1.0,0.56,1.0,511.0,0.1113729249038167
58.6,6.38,1.0,0.86,0.06,0.01,3.83,0.87,0.83,0.05,26.0,9505.23,30.0,40.0,1.0,0.0,562.0,11.0,0.16,1.0,347.0,0.16737060041407864
264.58,8.83,23.0,0.72,0.01,0.04,1.58,0.78,1.16,0.76,1.0,9522.34,15.0,24.0,0.0,1.0,953.0,7.0,0.01,0.0,591.0,0.2762790697674418
359.47,9.02,29.0,0.92,0.08,0.04,3.1,0.93,0.83,0.37,2.0,9690.69,15.0,42.0,0.0,2.0,805.0,1.0,0.02,0.0,637.0,0.20643902439024392
375.22,5.04,12.0,0.85,0.1,0.01,0.25,0.97,0.85,0.05,6.0,3094.64,30.0,9.0,3.0,3.0,808.0,8.0,0.42,0.0,419.0,0.6120000000000001
361.64,5.13,11.0,0.89,0.05,0.05,1.33,0.62,1.03,0.84,45.0,1996.98,60.0,50.0,2.0,2.0,237.0,3.0,0.31,0.0,472.0,0.18220657234305665
110.5,1.69,24.0,0.85,0.07,0.04,3.59,0.9,1.1,0.64,14.0,9811.05,90.0,22.0,3.0,0.0,962.0,8.0,0.26,1.0,522.0,0.17222222222222222
184.73,7.04,8.0,0.85,0.02,0.04,2.85,0.61,0.96,0.01,28.0,9883.81,45.0,17.0,2.0,3.0,180.0,8.0,0.62,0.0,90.0,0.21636363636363634
211.42,8.39,25.0,0.75,0.04,0.0,2.35,0.78,0.97,0.27,33.0,875.67,90.0,16.0,2.0,2.0,506.0,10.0,0.81,0.0,488.0,0.21492537313432833
412.0,3.2,6.0,0.78,0.09,0.03,3.45,0.78,1.05,0.35,25.0,7550.03,60.0,57.0,2.0,2.0,254.0,12.0,0.06,0.0,395.0,0.1025681695349168
175.44,4.79,28.0,0.75,0.02,0.03,1.99,0.88,1.0,0.32,40.0,2957.77,15.0,48.0,2.0,2.0,970.0,10.0,0.11,1.0,429.0,0.24581939799331104
144.82,8.55,22.0,0.76,0.03,0.03,0.13,0.74,0.81,0.5,18.0,9102.06,30.0,27.0,0.0,1.0,402.0,5.0,0.37,1.0,449.0,0.5840991781145909
480.85,8.89,2.0,0.99,0.04,0.03,2.21,0.93,0.85,0.53,46.0,983.33,15.0,31.0,2.0,1.0,533.0,3.0,0.44,0.0,44.0,0.29607476635514013
53.99,3.19,19.0,0.75,0.07,0.04,4.51,0.74,1.03,0.4,34.0,8896.92,15.0,41.0,2.0,1.0,736.0,11.0,0.4,1.0,904.0,0.10306281419141385
499.02,5.96,20.0,0.78,0.04,0.02,4.28,0.74,1.12,0.33,12.0,125.95,60.0,12.0,2.0,1.0,661.0,11.0,0.64,1.0,804.0,0.11659430122116689
354.57,2.73,20.0,0.88,0.09,0.04,2.04,0.69,1.11,0.5,27.0,5267.58,15.0,52.0,3.0,0.0,307.0,12.0,0.09,1.0,510.0,0.15856914344685244
422.81,1.92,24.0,0.88,0.01,0.01,0.11,0.87,1.1,0.03,24.0,3422.08,15.0,50.0,3.0,2.0,466.0,11.0,0.49,1.0,716.0,0.510819870149479
182.58,9.2,14.0,0.75,0.04,0.01,3.18,0.63,1.11,0.65,33.0,4330.6,90.0,14.0,3.0,1.0,446.0,9.0,0.81,1.0,193.0,0.1722488038277512
56.44,8.38,1.0,0.94,0.07,0.0,3.71,0.75,0.82,0.61,15.0,4394.47,90.0,40.0,1.0,0.0,355.0,1.0,0.93,0.0,567.0,0.11620777586807308
382.04,7.84,10.0,0.94,0.02,0.02,1.47,0.71,1.16,0.28,43.0,6570.67,60.0,47.0,3.0,1.0,487.0,1.0,0.56,1.0,157.0,0.37295546558704457
425.37,1.44,16.0,0.77,0.07,0.02,2.38,0.69,1.16,0.18,32.0,328.66,30.0,52.0,1.0,0.0,194.0,2.0,0.14,1.0,273.0,0.15055530268548023
383.21,8.59,4.0,0.79,0.02,0.04,4.96,0.62,1.01,0.07,17.0,6944.5,90.0,7.0,3.0,3.0,733.0,10.0,0.73,1.0,614.0,0.12989932885906041
114.28,4.94,27.0,0.98,0.01,0.03,2.88,0.68,0.9,0.59,35.0,319.76,15.0,9.0,1.0,1.0,281.0,6.0,0.8,0.0,849.0,0.08276146588466723
389.04,4.08,28.0,0.95,0.01,0.02,1.76,0.78,1.04,0.57,47.0,1934.21,45.0,58.0,3.0,1.0,470.0,2.0,0.2,1.0,498.0,0.3216016238868518
396.02,5.92,29.0,0.91,0.09,0.03,3.14,0.8,1.02,0.53,45.0,6106.74,90.0,44.0,0.0,2.0,108.0,4.0,0.68,1.0,635.0,0.034019856213625466
346.34,1.82,11.0,0.72,0.06,0.0,0.9,0.71,0.89,0.99,35.0,955.73,45.0,33.0,3.0,1.0,443.0,6.0,0.93,1.0,868.0,0.18179869027407228
394.75,7.81,16.0,0.83,0.08,0.01,1.0,0.86,1.04,0.53,13.0,9909.95,30.0,58.0,1.0,1.0,653.0,2.0,0.72,1.0,291.0,0.3818
430.66,6.24,27.0,0.87,0.03,0.03,4.62,0.73,1.12,0.72,9.0,7865.4,15.0,19.0,2.0,0.0,636.0,4.0,0.42,0.0,624.0,0.15016014234875447
326.12,2.68,20.0,0.76,0.06,0.03,1.2,0.75,1.12,0.11,10.0,7086.09,90.0,49.0,3.0,2.0,482.0,7.0,0.44,0.0,211.0,0.3247272727272727
89.87,2.69,1.0,0.83,0.05,0.04,1.55,0.91,0.82,0.3,1.0,2750.04,30.0,53.0,2.0,2.0,278.0,1.0,0.08,0.0,583.0,0.14744761712575255
269.43,2.66,16.0,0.88,0.09,0.02,2.72,0.82,0.88,0.28,34.0,580.79,60.0,56.0,2.0,3.0,581.0,9.0,0.53,0.0,615.0,0.20336777690357546
84.94,1.51,19.0,0.8,0.07,0.04,4.5,0.98,1.07,0.58,46.0,9789.93,30.0,25.0,3.0,0.0,805.0,10.0,0.8,1.0,426.0,0.13527272727272727
233.39,6.29,21.0,0.93,0.07,0.03,3.91,0.74,1.14,0.33,37.0,1563.7,60.0,25.0,3.0,1.0,630.0,10.0,0.98,0.0,326.0,0.1761507128309572
233.2,8.56,22.0,0.95,0.0,0.05,0.22,0.93,1.01,0.64,25.0,8322.62,60.0,12.0,0.0,0.0,405.0,7.0,0.4,0.0,237.0,0.7786885245901639
79.7,1.16,9.0,0.8,0.05,0.01,3.47,0.9,1.08,0.69,22.0,2055.42,90.0,53.0,1.0,1.0,417.0,9.0,0.44,0.0,925.0,0.0766479230908761
206.97,1.44,9.0,0.95,0.05,0.03,2.52,0.96,0.81,0.03,10.0,3803.54,45.0,59.0,3.0,3.0,869.0,7.0,0.05,1.0,77.0,0.25639204545454547
99.95,6.15,9.0,0.73,0.09,0.03,2.38,0.98,1.04,0.64,26.0,6966.54,60.0,20.0,1.0,1.0,906.0,11.0,0.78,0.0,992.0,0.17949984491315138
413.71,8.38,27.0,0.95,0.03,0.05,3.46,0.6,1.18,0.12,19.0,9459.11,15.0,11.0,3.0,2.0,939.0,1.0,0.72,1.0,806.0,0.20661434977578474
476.46,3.94,17.0,0.75,0.03,0.01,0.98,0.64,1.06,0.47,40.0,295.85,90.0,49.0,2.0,3.0,396.0,7.0,0.4,1.0,823.0,0.1767922235722965
82.54,4.15,12.0,0.72,0.04,0.03,4.91,0.87,1.17,0.73,45.0,2681.6,60.0,58.0,2.0,1.0,543.0,11.0,0.71,1.0,489.0,0.11695431472081216
